timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency
1586105600,2020/4/6 00:53,NaN,NaN,NaN,0.002473279,3.333333333,0.001918227,NaN,NaN,NaN,0.002366724,NaN,NaN,NaN,0.002243974
1586105610,2020/4/6 00:53,NaN,NaN,NaN,0.002473279,3.333333333,0.001889504,NaN,NaN,NaN,0.002366724,NaN,NaN,NaN,0.002243974
1586105620,2020/4/6 00:53,NaN,NaN,NaN,0.002473279,3.333333333,0.001570623,NaN,NaN,NaN,0.002366724,NaN,NaN,NaN,0.002243974
1586105630,2020/4/6 00:53,NaN,NaN,NaN,0.003220483,3.333333333,0.001521929,NaN,NaN,NaN,0.002441485,NaN,NaN,NaN,0.001680694
1586105640,2020/4/6 00:54,NaN,NaN,NaN,0.003220483,3.333333333,0.001541938,NaN,NaN,NaN,0.002441485,NaN,NaN,NaN,0.001680694
1586105650,2020/4/6 00:54,NaN,NaN,NaN,0.003220483,3.333333333,0.001280073,NaN,NaN,NaN,0.002441485,NaN,NaN,NaN,0.001680694
1586105660,2020/4/6 00:54,NaN,NaN,NaN,0.00153746,3.333333333,0.001525896,NaN,NaN,NaN,0.001600833,NaN,NaN,NaN,0.002230183
1586105670,2020/4/6 00:54,NaN,NaN,NaN,0.00153746,3.333333333,0.001519762,NaN,NaN,NaN,0.001600833,NaN,NaN,NaN,0.002230183
1586105680,2020/4/6 00:54,NaN,NaN,NaN,0.00153746,3.333333333,0.001907517,NaN,NaN,NaN,0.001600833,NaN,NaN,NaN,0.002230183
1586105690,2020/4/6 00:54,NaN,NaN,NaN,0.002014195,3.333222241,0.001642169,NaN,NaN,NaN,0.002507628,NaN,NaN,NaN,0.002302747
1586105700,2020/4/6 00:55,NaN,NaN,NaN,0.002014195,3.333222241,0.001641067,NaN,NaN,NaN,0.002507628,NaN,NaN,NaN,0.002302747
1586105710,2020/4/6 00:55,NaN,NaN,NaN,0.002014195,3.333222241,0.001627717,NaN,NaN,NaN,0.002507628,NaN,NaN,NaN,0.002302747
1586105720,2020/4/6 00:55,NaN,NaN,NaN,0.002480375,3.333444463,0.00166797,NaN,NaN,NaN,0.001543411,NaN,NaN,NaN,0.002610196
1586105730,2020/4/6 00:55,NaN,NaN,NaN,0.002480375,3.333444463,0.001627062,NaN,NaN,NaN,0.001543411,NaN,NaN,NaN,0.002610196
1586105740,2020/4/6 00:55,NaN,NaN,NaN,0.002480375,3.333444463,0.001905499,NaN,NaN,NaN,0.001543411,NaN,NaN,NaN,0.002610196
1586105750,2020/4/6 00:55,NaN,NaN,NaN,0.001756871,3.333333333,0.00187965,NaN,NaN,NaN,0.002510225,NaN,NaN,NaN,0.001804912
1586105760,2020/4/6 00:56,NaN,NaN,NaN,0.001756871,3.333333333,0.001932918,NaN,NaN,NaN,0.002510225,NaN,NaN,NaN,0.001804912
1586105770,2020/4/6 00:56,NaN,NaN,NaN,0.001756871,3.333333333,0.001873579,NaN,NaN,NaN,0.002510225,NaN,NaN,NaN,0.001804912
1586105780,2020/4/6 00:56,NaN,NaN,NaN,0.001920421,3.333333333,0.001931019,NaN,NaN,NaN,0.003059207,NaN,NaN,NaN,0.002529836
1586105790,2020/4/6 00:56,NaN,NaN,NaN,0.001920421,3.333333333,0.001906901,NaN,NaN,NaN,0.003059207,NaN,NaN,NaN,0.002529836
1586105800,2020/4/6 00:56,NaN,NaN,NaN,0.001920421,3.333333333,0.001375093,NaN,NaN,NaN,0.003059207,NaN,NaN,NaN,0.002529836
1586105810,2020/4/6 00:56,NaN,NaN,NaN,0.002169477,3.333333333,0.001469178,NaN,NaN,NaN,0.001577421,NaN,NaN,NaN,0.001615298
1586105820,2020/4/6 00:57,NaN,NaN,NaN,0.002169477,3.333333333,0.001464045,NaN,NaN,NaN,0.001577421,NaN,NaN,NaN,0.001615298
1586105830,2020/4/6 00:57,NaN,NaN,NaN,0.002169477,3.333333333,0.001447224,NaN,NaN,NaN,0.001577421,NaN,NaN,NaN,0.001615298
1586105840,2020/4/6 00:57,NaN,NaN,NaN,0.002094618,3.333333333,0.001366858,NaN,NaN,NaN,0.001883772,NaN,NaN,NaN,0.001576316
1586105850,2020/4/6 00:57,NaN,NaN,NaN,0.002094618,3.333333333,0.001361917,NaN,NaN,NaN,0.001883772,NaN,NaN,NaN,0.001576316
1586105860,2020/4/6 00:57,NaN,NaN,NaN,0.002094618,3.333333333,0.001330655,NaN,NaN,NaN,0.001883772,NaN,NaN,NaN,0.001576316
1586105870,2020/4/6 00:57,NaN,NaN,NaN,0.001635956,3.333333333,0.00130589,NaN,NaN,NaN,0.002625486,NaN,NaN,NaN,0.002371651
1586105880,2020/4/6 00:58,NaN,NaN,NaN,0.001635956,3.333333333,0.001341755,NaN,NaN,NaN,0.002625486,NaN,NaN,NaN,0.002371651
1586105890,2020/4/6 00:58,NaN,NaN,NaN,0.001635956,3.333333333,0.001569017,NaN,NaN,NaN,0.002625486,NaN,NaN,NaN,0.002371651
1586105900,2020/4/6 00:58,NaN,NaN,NaN,0.003119463,3.333333333,0.001699397,NaN,NaN,NaN,0.001484535,NaN,NaN,NaN,0.001670607
1586105910,2020/4/6 00:58,NaN,NaN,NaN,0.003119463,3.333333333,0.001677983,NaN,NaN,NaN,0.001484535,NaN,NaN,NaN,0.001670607
1586105920,2020/4/6 00:58,NaN,NaN,NaN,0.003119463,3.333333333,0.00171545,NaN,NaN,NaN,0.001484535,NaN,NaN,NaN,0.001670607
1586105930,2020/4/6 00:58,NaN,NaN,NaN,0.001888327,3.333288892,0.00165762,NaN,NaN,NaN,0.003403779,NaN,NaN,NaN,0.003006886
1586105940,2020/4/6 00:59,NaN,NaN,NaN,0.001888327,3.333288892,0.001659823,NaN,NaN,NaN,0.003403779,NaN,NaN,NaN,0.003006886
1586377800,2020/4/9 04:30,0,null,0,0.007776159,3.333333333,0.002569757,0,null,0,0.002380291,null,null,0,0.007731791
1586377810,2020/4/9 04:30,0,null,0,0.007776159,3.333311112,0.00416096,0,null,0,0.002380291,null,null,0,0.003203561
1586377820,2020/4/9 04:30,5.074823605,1.082175011,0,0.007776159,3.333311112,0.005468232,0,null,0,0.002380291,null,null,0,0.003203561
1586377830,2020/4/9 04:30,5.513727124,1.262906582,13.89953668,0.007926421,3.333311112,0.007809081,0,null,0,0.008395464,null,null,0,0.003203561
1586377840,2020/4/9 04:30,5.866862229,1.411570685,13.89953668,0.007926421,32.6927634,2.668058967,0.300006667,1.317187553,0,0.008395464,null,null,70.28490111,0.021221448
1586377850,2020/4/9 04:30,55.21893556,1.219422495,13.89953668,0.007926421,61.37027248,2.601752871,0.300006667,1.317187553,0,0.008395464,null,null,78.87379,0.01891251
1586377860,2020/4/9 04:31,64.57449111,1.210879061,30.90103003,0.006654825,96.27520809,2.40388194,1.666764451,0.347030724,8.066666667,0.001706918,null,null,85.76666667,0.017393734
1586377870,2020/4/9 04:31,69.84824167,1.274712566,30.90103003,0.006654825,129.536623,0.936824242,9.278406121,0.211193166,8.066666667,0.001706918,null,null,184.214515,0.025302671
1586377880,2020/4/9 04:31,79.77105096,0.147226507,30.90103003,0.006654825,147.9921007,0.461565134,11.94925719,0.253366396,8.066666667,0.001706918,null,null,202.19388,0.023760589
1586377890,2020/4/9 04:31,82.93761208,0.142850586,35.23450782,0.006964348,154.5361168,0.213378751,15.59362737,0.226758899,22.23333333,0.001836398,17.02389667,0.016472675,205.1666667,0.023455459
1586377900,2020/4/9 04:31,86.10417319,0.137597122,35.23450782,0.006964348,160.1059496,0.227574208,21.27931289,0.249277804,22.23333333,0.001836398,20.92389667,0.014429956,234.2678844,0.03815892
1586377910,2020/4/9 04:31,95.77214907,0.103300437,35.23450782,0.006964348,164.8969826,0.22696533,24.46054177,0.294679084,22.23333333,0.001836398,23.4,0.01290303,238.8333333,0.037893534
1586377920,2020/4/9 04:32,96.83656122,0.102164975,33.53333333,0.005598407,168.0300335,0.1949664,27.26472066,0.275445552,31.16666667,0.002403754,31.86666667,0.006765097,238.8333333,0.037893534
1586377930,2020/4/9 04:32,96.83656122,0.102164975,33.53333333,0.005598407,175.5346969,0.142650878,32.73424563,0.187019801,31.16666667,0.002403754,31.86666667,0.006765097,277.6333333,0.026916676
1586377940,2020/4/9 04:32,104.4298523,0.042510138,33.53333333,0.005598407,177.0654926,0.129209256,33.3009123,0.117992618,31.16666667,0.002403754,31.86666667,0.006765097,277.6333333,0.026916676
1586377950,2020/4/9 04:32,104.4298523,0.042510138,33.56554782,0.005635095,176.9988259,0.117465561,34.23424563,0.112669642,34.63333333,0.002306513,34.36666667,0.006149865,277.6333333,0.026916676
1586377960,2020/4/9 04:32,104.4298523,0.042510138,33.56554782,0.005635095,175.532987,0.116734893,34.43477373,0.113271731,34.63333333,0.002306513,34.36666667,0.006149865,281.4333333,0.020791663
1586377970,2020/4/9 04:32,105.9227411,0.030443653,33.56554782,0.005635095,175.0713648,0.118071405,35.66810707,0.120481016,34.63333333,0.002306513,34.36666667,0.006149865,281.4333333,0.020791663
1586377980,2020/4/9 04:33,105.9227411,0.030443653,35.26784226,0.006246809,175.8713648,0.117807572,35.06810707,0.119857723,35.33333333,0.004360439,34.83333333,0.004710165,281.4333333,0.020791663
1586377990,2020/4/9 04:33,105.9227411,0.030443653,35.26784226,0.006246809,178.0013724,0.116520978,35.39999002,0.110627823,35.33333333,0.004360439,34.83333333,0.004710165,278.7333333,0.022358858
1586378000,2020/4/9 04:33,104.3034768,0.037723794,35.26784226,0.006246809,177.6988656,0.116581689,34.99999002,0.105596068,35.33333333,0.004360439,34.83333333,0.004710165,278.7333333,0.022358858
1586378010,2020/4/9 04:33,104.3034768,0.037723794,36.33212226,0.005761242,177.9988656,0.117569032,34.76665668,0.104872178,33.73333333,0.001624289,34.3,0.004990661,278.7333333,0.022358858
1586378020,2020/4/9 04:33,104.3034768,0.037723794,36.33212226,0.005761242,176.3612516,0.113181898,34.60049002,0.098883087,33.73333333,0.001624289,34.3,0.004990661,279.3333333,0.018705627
1586378030,2020/4/9 04:33,107.2404827,0.050438762,36.33212226,0.005761242,175.9612516,0.110548883,34.16629013,0.09746587,33.73333333,0.001624289,34.3,0.004990661,279.3333333,0.018705627
1586378040,2020/4/9 04:34,107.2404827,0.050438762,36.53455115,0.005630672,176.6612516,0.113018252,34.6329568,0.096190044,35.03333333,0.001708234,34.56666667,0.004061264,279.3333333,0.018705627
1586378050,2020/4/9 04:34,107.2404827,0.050438762,36.53455115,0.005630672,176.338824,0.118288966,33.3653357,0.101320887,35.03333333,0.001708234,34.56666667,0.004061264,270.3,0.023329628
1586378060,2020/4/9 04:34,102.7367579,0.031575578,36.53455115,0.005630672,177.438824,0.118927561,34.16717572,0.095871266,35.03333333,0.001708234,34.56666667,0.004061264,270.3,0.023329628
1586378070,2020/4/9 04:34,102.7367579,0.031575578,34.43333333,0.005914726,176.1054906,0.111833127,34.00050905,0.095997719,35.4,0.002326439,35,0.003418972,270.3,0.023329628
1586378080,2020/4/9 04:34,102.7367579,0.031575578,34.43333333,0.005914726,177.1010689,0.11081886,34.90073903,0.09289155,35.4,0.002326439,35,0.003418972,280.4333333,0.023874581
1586378090,2020/4/9 04:34,104.2194374,0.035139211,34.43333333,0.005914726,176.1665001,0.120455079,34.16643223,0.096485327,35.4,0.002326439,35,0.003418972,280.4333333,0.023874581
1586378100,2020/4/9 04:35,104.2194374,0.035139211,33.03333333,0.005523095,174.6998334,0.119543655,34.1324023,0.099464839,34.2,0.002730146,33.56666667,0.002427275,280.4333333,0.023874581
1586378110,2020/4/9 04:35,104.2194374,0.035139211,33.03333333,0.005523095,173.5642356,0.116864093,33.59992788,0.096416659,34.2,0.002730146,33.56666667,0.002427275,273.9333333,0.023374069
1586378120,2020/4/9 04:35,103.2804374,0.024846553,33.03333333,0.005523095,174.1333923,0.105145117,33.79992788,0.091254063,34.2,0.002730146,33.56666667,0.002427275,273.9333333,0.023374069
1586378130,2020/4/9 04:35,103.2804374,0.024846553,35.2,0.005426072,175.9667256,0.104953283,33.13458788,0.087249252,34.0507763,0.002170885,33.43333333,0.002457103,273.9333333,0.023374069
1586378140,2020/4/9 04:35,103.2804374,0.024846553,35.2,0.005426072,174.8701368,0.107482449,33.5999101,0.086007059,34.0507763,0.002170885,33.43333333,0.002457103,274.5333333,0.023377729
1586378150,2020/4/9 04:35,104.0333333,0.032624453,35.2,0.005426072,175.0688823,0.111445126,33.96657677,0.091230267,34.0507763,0.002170885,33.43333333,0.002457103,274.5333333,0.023377729
1586378160,2020/4/9 04:36,104.0333333,0.032624453,35.23215893,0.007767286,174.8688823,0.115166046,34.86546674,0.09599676,35.11638765,0.001736446,34.83333333,0.003570244,274.5333333,0.023377729
1586378170,2020/4/9 04:36,104.0333333,0.032624453,35.23215893,0.007767286,176.3604879,0.13026311,35.23290674,0.111969307,35.11638765,0.001736446,34.83333333,0.003570244,279.7333333,0.030279683
1586378180,2020/4/9 04:36,104.7965068,0.040512034,35.23215893,0.007767286,175.8271546,0.146000613,35.46624008,0.114935725,35.11638765,0.001736446,34.83333333,0.003570244,279.7333333,0.030279683
1586378190,2020/4/9 04:36,104.7965068,0.040512034,33.86666667,0.008589384,175.3604879,0.151915138,34.73381785,0.121777835,35.26549115,0.004299533,35.63333333,0.002852455,279.7333333,0.030279683
1586378200,2020/4/9 04:36,104.7965068,0.040512034,33.86666667,0.008589384,175.1015812,0.145204584,34.9677934,0.113933776,35.26549115,0.004299533,35.63333333,0.002852455,277.7333333,0.029324854
1586378210,2020/4/9 04:36,102.4,0.034160882,33.86666667,0.008589384,175.7015812,0.133559109,33.7677934,0.108865067,35.26549115,0.004299533,35.63333333,0.002852455,277.7333333,0.029324854
1586378220,2020/4/9 04:37,102.4,0.034160882,33.43333333,0.006285318,175.1979416,0.128560106,33.46736226,0.10264689,34.03446782,0.002167734,33.7,0.002893686,277.7333333,0.029324854
1586378230,2020/4/9 04:37,102.4,0.034160882,33.43333333,0.006285318,176.9296937,0.135818693,33.29978667,0.109520254,34.03446782,0.002167734,33.7,0.002893686,278.2333333,0.031077063
1586378240,2020/4/9 04:37,103.270109,0.038278191,33.43333333,0.006285318,176.1296937,0.140708507,34.86593782,0.112588706,34.03446782,0.002167734,33.7,0.002893686,278.2333333,0.031077063
1586378250,2020/4/9 04:37,103.270109,0.038278191,33.76554115,0.00614751,176.2369837,0.146032188,36.23260449,0.117751899,34.23333333,0.002128819,34,0.002888981,278.2333333,0.031077063
1586378260,2020/4/9 04:37,103.270109,0.038278191,33.76554115,0.00614751,173.1705862,0.142403096,35.69947672,0.112878105,34.23333333,0.002128819,34,0.002888981,271.1,0.033377598
1586378270,2020/4/9 04:37,101.3632879,0.030587869,33.76554115,0.00614751,172.9372529,0.150649718,34.23374338,0.110172345,34.23333333,0.002128819,34,0.002888981,271.1,0.033377598
1586378280,2020/4/9 04:38,101.3632879,0.030587869,32.1354757,0.006563373,173.6336025,0.146992726,33.16686116,0.110838844,34.16666667,0.003195753,34.3,0.002236792,271.1,0.033377598
1586378290,2020/4/9 04:38,101.3632879,0.030587869,32.1354757,0.006563373,174.8993841,0.148073895,32.56668117,0.110241368,34.16666667,0.003195753,34.3,0.002236792,276.9574348,0.032459812
1586378300,2020/4/9 04:38,100.3700123,0.040585934,32.1354757,0.006563373,174.5660507,0.137578926,33.1993667,0.111332203,34.16666667,0.003195753,34.3,0.002236792,276.9574348,0.032459812
1586378310,2020/4/9 04:38,100.3700123,0.040585934,36.6,0.00620566,174.0327174,0.141215644,33.19979781,0.107903666,33,0.002500227,32.3,0.00318546,276.9574348,0.032459812
1586378320,2020/4/9 04:38,100.3700123,0.040585934,36.6,0.00620566,171.4997167,0.137585997,32.96661781,0.107777818,33,0.002500227,32.3,0.00318546,261.3087103,0.031770972
1586378330,2020/4/9 04:38,101.8530863,0.037949523,36.6,0.00620566,172.3663833,0.138926279,32.60018113,0.106484928,33,0.002500227,32.3,0.00318546,261.3087103,0.031770972
1586378340,2020/4/9 04:39,101.8530863,0.037949523,34.57234213,0.006446991,172.4997167,0.138508154,32.5332989,0.10737989,33.83333333,0.001656433,33.13333333,0.00280066,261.3087103,0.031770972
1586378350,2020/4/9 04:39,101.8530863,0.037949523,34.57234213,0.006446991,172.6256651,0.149309818,33.4994823,0.122767433,33.83333333,0.001656433,33.13333333,0.00280066,268.9666667,0.036741974
1586378360,2020/4/9 04:39,102.110211,0.046864319,34.57234213,0.006446991,172.0923317,0.155177734,33.03301787,0.124231396,33.83333333,0.001656433,33.13333333,0.00280066,268.9666667,0.036741974
1586378370,2020/4/9 04:39,102.110211,0.046864319,34.22738191,0.008068491,171.5589984,0.161909844,33.03301787,0.137414324,33.36555448,0.00245867,33.6,0.003173334,268.9666667,0.036741974
1586378380,2020/4/9 04:39,102.110211,0.046864319,34.22738191,0.008068491,171.7413816,0.185056248,33.00045227,0.149735494,33.36555448,0.00245867,33.6,0.003173334,271.0333333,0.050645243
1586378390,2020/4/9 04:39,98.83662789,0.044927126,34.22738191,0.008068491,171.6080482,0.19063615,33.79933461,0.15603926,33.36555448,0.00245867,33.6,0.003173334,271.0333333,0.050645243
1586378400,2020/4/9 04:40,98.83662789,0.044927126,32.46666667,0.006608785,171.5413816,0.19026535,34.39933461,0.140012316,32.66557781,0.00208553,32.36666667,0.003093672,271.0333333,0.050645243
1586378410,2020/4/9 04:40,98.83662789,0.044927126,32.46666667,0.006608785,171.971835,0.166138239,32.93281126,0.121635805,32.66557781,0.00208553,32.36666667,0.003093672,269.1666667,0.040426196
1586378420,2020/4/9 04:40,101.5333333,0.039151721,32.46666667,0.006608785,172.0385017,0.156973445,33.5678101,0.115900395,32.66557781,0.00208553,32.36666667,0.003093672,269.1666667,0.040426196
1586378430,2020/4/9 04:40,101.5333333,0.039151721,33.36666667,0.007820331,172.3051684,0.156795799,32.70114343,0.117582738,33.76329034,0.001926814,33.26666667,0.003021225,269.1666667,0.040426196
1586378440,2020/4/9 04:40,101.5333333,0.039151721,33.36666667,0.007820331,172.5656456,0.16291656,33.23408341,0.122057995,33.76329034,0.001926814,33.26666667,0.003021225,268.2666667,0.041319368
1586378450,2020/4/9 04:40,98.43333333,0.03684097,33.36666667,0.007820331,135.7656456,0.155676641,32.20021556,0.121062251,33.76329034,0.001926814,33.26666667,0.003021225,268.2666667,0.041319368
1586378460,2020/4/9 04:41,98.43333333,0.03684097,35.76666667,0.007060809,134.6989789,0.148701304,32.90021556,0.120617168,32.00533422,0.003355825,31.53333333,0.003434648,268.2666667,0.041319368
1586378470,2020/4/9 04:41,98.43333333,0.03684097,35.76666667,0.007060809,145.9666667,0.146663795,32.73310893,0.122056058,32.00533422,0.003355825,31.53333333,0.003434648,261.8666667,0.039687982
1586378480,2020/4/9 04:41,82.8,0.048678008,35.76666667,0.007060809,145.9666667,0.146663795,32.2662267,0.12250062,32.00533422,0.003355825,31.53333333,0.003434648,261.8666667,0.039687982
1586378490,2020/4/9 04:41,82.8,0.048678008,15.23333333,0.992056241,142.26561,0.187957993,28.3662267,0.116708825,17.3660878,0.00129156,14.9,0.002710606,261.8666667,0.039687982
1586378500,2020/4/9 04:41,82.8,0.048678008,15.23333333,0.992056241,61.96538004,1.532207041,11.76662004,0.165805225,17.3660878,0.00129156,14.9,0.002710606,89.16666667,0.028865626
1586378510,2020/4/9 04:41,1.3,0.006149939,15.23333333,0.992056241,63.37791324,1.677966504,5.899948928,0.219178922,17.3660878,0.00129156,14.9,0.002710606,89.16666667,0.028865626
1586378520,2020/4/9 04:42,1.3,0.006149939,5.333333333,5.001342536,31.73315223,3.059654294,3.033282262,0.341148448,0.366678889,0.004079746,0.366666667,0.004008635,89.16666667,0.028865626
1586378530,2020/4/9 04:42,1.3,0.006149939,5.333333333,5.001342536,1.466715557,2.446822844,0.299995556,2.70180751,0.366678889,0.004079746,0.366666667,0.004008635,15.3,0.008126547
1586378540,2020/4/9 04:42,7.5,0.00582636,5.333333333,5.001342536,4.421778718,9.209626485,0.200001111,4.036988057,0.366678889,0.004079746,0.366666667,0.004008635,15.3,0.008126547
1586378550,2020/4/9 04:42,7.5,0.00582636,0.233333333,2.235091094,5.321748719,9.486929982,0.133334444,5.790273708,0,0.006868025,0,null,15.3,0.008126547
1586378560,2020/4/9 04:42,7.5,0.00582636,0.233333333,2.235091094,6.066464451,9.909438131,0.100003334,4.027004768,0,0.006868025,0,null,2.866666667,0.005303675
1586378570,2020/4/9 04:42,6.8,0.004957031,0.233333333,2.235091094,6.76689223,26.31404165,0.133335556,3.024260615,0,0.006868025,0,null,2.866666667,0.005303675
1586378580,2020/4/9 04:43,6.8,0.004957031,4.432446844,5.10604567,6.847748896,31.416795,0.533335556,0.842619623,2.266666667,0.002548809,2.4,0.001252744,2.866666667,0.005303675
1586378590,2020/4/9 04:43,6.8,0.004957031,4.432446844,5.10604567,10.49773677,23.72618026,2.266666667,3.194408874,2.266666667,0.002548809,2.4,0.001252744,31.53333333,0.009700823
1586378600,2020/4/9 04:43,11.96666667,0.006701608,4.432446844,5.10604567,8.178278264,25.09803029,3.1,2.33316802,2.266666667,0.002548809,2.4,0.001252744,31.53333333,0.009700823
1586378610,2020/4/9 04:43,11.96666667,0.006701608,5.700950158,4.491793419,13.15882787,22.01546749,3.5,2.082417455,3.4,0.003257014,3.566428905,0.002079328,31.53333333,0.009700823
1586378620,2020/4/9 04:43,11.96666667,0.006701608,5.700950158,4.491793419,20.65087827,19.0183283,3.566648889,1.779448553,3.4,0.003257014,3.566428905,0.002079328,32.86666667,0.009466659
1586378630,2020/4/9 04:43,10.56666667,0.006155141,5.700950158,4.491793419,20.57212669,22.35993995,3.499982223,1.812229773,3.4,0.003257014,3.566428905,0.002079328,32.86666667,0.009466659
1586378640,2020/4/9 04:44,10.56666667,0.006155141,5.233507784,4.554839801,20.13318113,22.73540296,3.366648889,1.861870744,3.533333333,0.003441163,3.400226682,0.001358594,32.86666667,0.009466659
1586378650,2020/4/9 04:44,10.56666667,0.006155141,5.233507784,4.554839801,19.94594002,23.16210662,3.499983334,1.772441992,3.533333333,0.003441163,3.400226682,0.001358594,32.5,0.011688448
1586378660,2020/4/9 04:44,12.83333333,0.005941249,5.233507784,4.554839801,20.70038002,25.35735813,3.399983334,1.865652799,3.533333333,0.003441163,3.400226682,0.001358594,32.5,0.011688448
1586378670,2020/4/9 04:44,12.83333333,0.005941249,4.6,4.362774737,21.30038002,24.70399044,3.233300001,1.989263208,2.833333333,0.003326061,2.633333333,0.001457599,32.5,0.011688448
1586378680,2020/4/9 04:44,12.83333333,0.005941249,4.6,4.362774737,21.33262014,27.38803417,2.699983339,2.329008286,2.833333333,0.003326061,2.633333333,0.001457599,29.63333333,0.00955483
1586378690,2020/4/9 04:44,10.1,0.006649321,4.6,4.362774737,19.06595348,20.68356476,2.566650006,2.392194184,2.833333333,0.003326061,2.633333333,0.001457599,29.63333333,0.00955483
1586378700,2020/4/9 04:45,10.1,0.006649321,4,3.888251157,18.13262014,21.79100263,2.566683339,2.353934932,2.933333333,0.002492733,2.933333333,0.002085154,29.63333333,0.00955483
1586378710,2020/4/9 04:45,10.1,0.006649321,4,3.888251157,17.56723567,23.67866637,3.066641143,2.052050961,2.933333333,0.002492733,2.933333333,0.002085154,31.39686031,0.01068485
1586378720,2020/4/9 04:45,11.73333333,0.006647266,4,3.888251157,17.20056901,23.25344329,3.066641143,2.074367445,2.933333333,0.002492733,2.933333333,0.002085154,31.39686031,0.01068485
1586378730,2020/4/9 04:45,11.73333333,0.006647266,4.23305113,4.15799642,17.80056901,22.48945601,3.266624476,1.953521236,3.066666667,0.001895013,3.066666667,0.002076864,31.39686031,0.01068485
1586378740,2020/4/9 04:45,11.73333333,0.006647266,4.23305113,4.15799642,18.6336089,25.29446144,2.666762253,1.779815381,3.066666667,0.001895013,3.066666667,0.002076864,32.00320032,0.010791078
1586378750,2020/4/9 04:45,11.13333333,0.006848305,4.23305113,4.15799642,18.7336089,26.39371422,2.666762253,1.773362899,3.066666667,0.001895013,3.066666667,0.002076864,32.00320032,0.010791078
1586378760,2020/4/9 04:46,11.13333333,0.006848305,3.833588906,4.452456169,18.5336089,27.0073972,2.73342892,1.751737618,3.166666667,0.002509871,3.2,0.002961317,32.00320032,0.010791078
1586378770,2020/4/9 04:46,11.13333333,0.006848305,3.833588906,4.452456169,17.93319889,30.87807085,3.466713336,2.307493595,3.166666667,0.002509871,3.2,0.002961317,31.63333333,0.009148889
1586378780,2020/4/9 04:46,9.566666667,0.007063961,3.833588906,4.452456169,16.39986556,24.14053382,3.333380003,2.446657585,3.166666667,0.002509871,3.2,0.002961317,31.63333333,0.009148889
1586378790,2020/4/9 04:46,9.566666667,0.007063961,4,4.274302166,16.23319889,23.47594908,3.20000445,2.547772932,2.733333333,0.002262449,2.766666667,0.002115274,31.63333333,0.009148889
1586378800,2020/4/9 04:46,9.566666667,0.007063961,4,4.274302166,15.89807848,25.90366445,3.033255561,2.405329669,2.733333333,0.002262449,2.766666667,0.002115274,28,0.006809935
1586378810,2020/4/9 04:46,11.4,0.007259846,4,4.274302166,15.89807848,25.90366445,3.166588894,2.23968065,2.733333333,0.002262449,2.766666667,0.002115274,28,0.006809935
1586378820,2020/4/9 04:47,11.4,0.007259846,5.2,4.301937562,16.56474515,25.84320602,3.300015561,2.129517484,4.233333333,0.00228348,4.166666667,0.001808252,28,0.006809935
1586378830,2020/4/9 04:47,11.4,0.007259846,5.2,4.301937562,18.56786243,29.93076839,3.666631134,2.360364351,4.233333333,0.00228348,4.166666667,0.001808252,34.23333333,0.009372301
1586378840,2020/4/9 04:47,11.7,0.007494152,5.2,4.301937562,21.47989784,27.56275713,4.066631134,2.14932824,4.233333333,0.00228348,4.166666667,0.001808252,34.23333333,0.009372301
1586378850,2020/4/9 04:47,11.7,0.007494152,3.733333333,4.115718226,21.36312506,27.69549838,4.199913352,2.100196849,4,0.002444142,3.9,0.001962117,34.23333333,0.009372301
1586378860,2020/4/9 04:47,11.7,0.007494152,3.733333333,4.115718226,7.966674453,12.65682221,3.900097791,1.869881157,4,0.002444142,3.9,0.001962117,32.29784681,0.010055832
1586378870,2020/4/9 04:47,7.133333333,0.00680349,3.733333333,4.115718226,7.030266671,21.41519033,3.333431124,2.171961628,4,0.002444142,3.9,0.001962117,32.29784681,0.010055832
1586378880,2020/4/9 04:48,7.133333333,0.00680349,1.266666667,3.514999993,3.420844444,34.07509064,2.633431124,2.761176493,1.3,0.005372193,1.2,0.002273854,32.29784681,0.010055832
1586378890,2020/4/9 04:48,7.133333333,0.00680349,1.266666667,3.514999993,3.533333333,35.3231759,1.133315557,1.91347945,1.3,0.005372193,1.2,0.002273854,8.100540036,0.009551004
1586378900,2020/4/9 04:48,6.866666667,0.005445803,1.266666667,3.514999993,3.576053333,51.86502975,1.199982223,1.893963206,1.3,0.005372193,1.2,0.002273854,8.100540036,0.009551004
1586378910,2020/4/9 04:48,6.866666667,0.005445803,4.499850005,4.428417177,3.809386667,53.28449777,1.36664889,1.577821625,1.433333333,0.001038841,1.466666667,0.001733457,8.100540036,0.009551004
1586378920,2020/4/9 04:48,6.866666667,0.005445803,4.499850005,4.428417177,5.489062605,41.497545,1.633284451,2.089482021,1.433333333,0.001038841,1.466666667,0.001733457,25.23333333,0.011890597
1586378930,2020/4/9 04:48,8.066666667,0.006801011,4.499850005,4.428417177,5.844648533,36.95434244,1.466617784,2.251412336,1.433333333,0.001038841,1.466666667,0.001733457,25.23333333,0.011890597
